window_id,vx,vy,vz
77,0.061037614941596985,-0.27840277552604675,-0.013095086440443993
78,0.033897675573825836,-0.024290185421705246,-0.005134915933012962
79,-0.01431148499250412,0.2226840853691101,-0.0038833869621157646
80,0.011032973416149616,0.27577897906303406,0.012117684818804264
81,-0.019799217581748962,0.15612386167049408,-0.005578130483627319
82,-0.15337085723876953,0.032495323568582535,0.0072744619101285934
83,-0.458351731300354,0.004310470540076494,-0.0021175863221287727
84,-0.4359542727470398,-0.009156675077974796,0.00040776710375212133
85,-0.4583088159561157,-0.0012089477386325598,-0.0008040947723202407
86,-0.4337044656276703,-0.002332862699404359,0.007934294641017914
87,-0.43180790543556213,0.013489552773535252,-0.009283121675252914
88,-0.4295344650745392,0.005518644582480192,0.0042284815572202206
89,-0.29258015751838684,-0.09093445539474487,-0.00275102979503572
90,0.06449027359485626,-0.17593219876289368,-0.002009941264986992
91,0.055000681430101395,-0.1939173936843872,-0.0020004280377179384
92,0.052473701536655426,-0.22186776995658875,-0.021731145679950714
93,-0.005859075114130974,-0.16188210248947144,0.003401982830837369
94,-0.017331639304757118,-0.2968694269657135,-0.004921846557408571
95,0.08971656858921051,-0.09639627486467361,-0.006696876138448715
96,0.34880465269088745,0.01705550216138363,0.003030397230759263
97,0.45637592673301697,0.02140544168651104,0.008907369337975979
98,0.37083718180656433,-0.0021086763590574265,0.010563356801867485
99,0.41108351945877075,0.0069222901947796345,-0.009647054597735405
100,0.44188591837882996,-0.005057954229414463,-0.0020564126316457987
101,0.10086632519960403,-0.08814382553100586,0.005172710865736008
102,0.43497413396835327,0.01315988041460514,-0.007475718390196562
103,0.43906787037849426,-0.002218688605353236,-0.00214425940066576
104,0.23413892090320587,0.09243007749319077,0.008095144294202328
105,-0.004636923782527447,0.2508751153945923,0.003181379521265626
106,0.009749489836394787,0.20573294162750244,0.006825227290391922
107,0.02807503007352352,-0.010592315346002579,-0.0023678329307585955
108,0.029269101098179817,-0.18875855207443237,-0.002710206899791956
109,0.02266349270939827,-0.15600444376468658,-0.0022242730483412743
110,-0.06114873290061951,-0.14096976816654205,-0.009438090026378632
111,-0.45746248960494995,0.008055340498685837,0.00798826478421688
112,-0.25979748368263245,-0.008731072768568993,0.001623230753466487
113,-0.434172123670578,0.000508539320435375,0.004727521911263466
114,-0.3616328537464142,0.004798728507012129,-0.0013180944370105863
115,-0.41888105869293213,0.007646313402801752,0.001699232030659914
116,-0.08226138353347778,0.055187832564115524,0.0023569006007164717
117,-0.4018302261829376,0.004185179248452187,-0.0059506758116185665
118,-0.3404523432254791,-0.06992790848016739,0.004885029047727585
119,0.16324104368686676,-0.1659305989742279,-0.004184842575341463
120,0.08264867961406708,-0.008144395425915718,-0.0010906949173659086
121,-0.013271087780594826,0.09578712284564972,-0.004332723096013069
122,0.09326549619436264,0.09085438400506973,0.004323361907154322
123,0.1621965914964676,0.026683058589696884,-0.00020556358504109085
124,0.46965232491493225,-0.0030608708038926125,0.00421482790261507
125,0.4444707930088043,0.002217403380200267,0.003561938414350152
126,0.4204549491405487,-0.000858502637129277,0.002540607936680317
127,0.4210163354873657,-0.002495330758392811,-0.010538451373577118
128,0.42218998074531555,0.000790716614574194,-0.002001517452299595
129,0.44097450375556946,0.0031921754125505686,-0.010940619744360447
130,0.4485437273979187,0.0006725676939822733,0.006689930334687233
131,0.33102455735206604,0.007602230180054903,0.009357034228742123
132,0.1316060721874237,0.07619360089302063,-0.005376975052058697
133,0.6840336322784424,0.007205017376691103,8.417350909439847e-05
134,0.8847574591636658,0.007550380192697048,0.0021778675727546215
135,0.8256476521492004,0.006075054407119751,-0.018564241006970406
136,0.7592052221298218,-0.017094047740101814,-0.01071958802640438
137,0.7996140122413635,-0.022395482286810875,-0.0037533664144575596
138,0.8462611436843872,-0.011678973212838173,-0.009027072228491306
139,0.847603440284729,-0.004612452816218138,-0.008267578668892384
140,0.8704487085342407,-0.0045210518874228,-0.016714289784431458
141,0.8726484179496765,-0.00021235004533082247,0.005593420937657356
142,0.862079381942749,-0.0008043756242841482,-0.0029536590445786715
143,0.8447940349578857,0.0008778892224654555,0.008093432523310184
144,0.8277420997619629,-0.015036189928650856,-0.01440918818116188
145,0.6413998603820801,-0.026986505836248398,-0.020856156945228577
146,0.9496029019355774,0.0024107859935611486,-0.006591660901904106
147,0.8057365417480469,0.019050072878599167,0.01100103184580803
148,0.8705213665962219,0.01171107031404972,-0.030202621594071388
149,0.8129839301109314,-0.0015107530634850264,0.0011951093329116702
150,0.8301712274551392,-0.00031133086304180324,0.005403902381658554
151,0.8859632611274719,0.00837655272334814,-0.017777815461158752
152,0.8582817316055298,0.002412010682746768,-0.013612618669867516
153,0.8108019232749939,0.008043699897825718,-0.009159726090729237
154,0.8119837045669556,-0.007753482088446617,-0.011383180506527424
155,0.8457939028739929,0.005490415263921022,-0.01202096976339817
156,0.8384600877761841,-0.005780775099992752,-0.006032401230186224
157,0.8615297675132751,0.0009042900637723505,-0.011593345552682877
158,0.8320683836936951,1.653268736845348e-05,0.0011332022259011865
159,0.8459336757659912,-0.008338700979948044,-0.012906658463180065
160,0.8541929125785828,0.0036833358462899923,-0.011590207926928997
161,0.8558799028396606,0.007653415203094482,-0.008190986700356007
162,0.8342189788818359,-0.005219654645770788,-0.0034388452768325806
163,0.8696563243865967,-0.010098307393491268,-0.012444518506526947
164,0.8637651205062866,-0.0017784044612199068,-0.010654278099536896
165,0.8722972869873047,-0.001920592156238854,0.016535552218556404
166,0.8399974703788757,-0.0009093293338082731,-0.01992022432386875
167,0.8450393676757812,-0.0009770325850695372,-0.010599559172987938
168,0.8426018357276917,-0.002791875507682562,0.0014072577469050884
169,0.8932005167007446,-0.012564606964588165,-0.0065438454039394855
170,0.8490034341812134,-0.003000109689310193,0.0006716966745443642
171,0.8563967347145081,-0.002928499598056078,-0.0018025519093498588
172,0.8415694236755371,-0.0010085402755066752,-9.585329098626971e-05
173,0.8614071607589722,0.004018465057015419,-0.0012860239949077368
174,0.8294873237609863,0.01889999955892563,0.018030138686299324
175,0.09199430793523788,0.2024887204170227,0.017382215708494186
176,-0.04856686666607857,0.26699402928352356,-0.005842095240950584
177,-0.010623247362673283,0.2386900931596756,-0.0066832141019403934
178,0.0144265815615654,0.20019394159317017,-0.013957971706986427
179,-0.006627862341701984,0.1916034072637558,0.006172868423163891
180,0.004748402163386345,0.19599007070064545,-0.016133058816194534
181,0.0403156615793705,0.09511689096689224,-0.011062510311603546
182,0.32032540440559387,-0.0022031806875020266,0.03049394115805626
183,0.24655981361865997,0.029614396393299103,0.014357980340719223
184,0.45065006613731384,-0.002260694047436118,0.008530309423804283
185,0.19720225036144257,0.06445039063692093,-0.027471596375107765
186,-0.13071829080581665,0.12370140850543976,-0.02279782108962536
187,-0.34932929277420044,0.017551466822624207,0.019346555694937706
188,-0.4414636492729187,-0.01189070101827383,0.003493853844702244
189,-0.32400962710380554,-0.028694868087768555,0.00464228680357337
190,0.0103713758289814,-0.13386769592761993,0.0054335445165634155
191,-0.09693734347820282,-0.06450595706701279,0.0031909977551549673
192,-0.36931470036506653,0.03433927148580551,-0.009246083907783031
193,0.04439016804099083,0.14406247437000275,-0.0008495226502418518
194,-0.34468749165534973,0.011021877638995647,0.01995587907731533
195,-0.034279800951480865,0.08417374640703201,0.006170958746224642
196,-0.28857970237731934,0.07161781936883926,-0.007181287277489901
197,0.20815210044384003,-0.02038663625717163,0.004903348162770271
198,-0.24233029782772064,-0.04330429434776306,-0.014675901271402836
199,-0.31822213530540466,0.09785309433937073,0.012121422216296196
200,0.020392440259456635,0.13035936653614044,0.006005804054439068
201,-0.3962736427783966,0.04450767859816551,0.006417449098080397
202,-0.420116662979126,0.0010204665595665574,0.013550425879657269
203,-0.4226604700088501,0.0006232537562027574,0.007030052598565817
204,-0.42471641302108765,0.001568693551234901,-0.0076444135047495365
205,-0.43340152502059937,-0.005579543765634298,-0.0036239034961909056
206,-0.43077173829078674,-0.004903994034975767,-0.005513351410627365
207,-0.33548882603645325,-0.010857565328478813,0.00693187490105629
208,-0.055099744349718094,-0.09331872314214706,-0.003220772370696068
209,-0.3353782892227173,0.08086160570383072,-0.006914462428539991
210,0.06865399330854416,0.19368308782577515,0.0004027974500786513
211,0.042966194450855255,0.03795195743441582,0.0025305224116891623
212,0.035186320543289185,-0.24197262525558472,0.003110418561846018
213,-0.32305455207824707,-0.037828169763088226,-0.008314574137330055
214,-0.47048667073249817,0.008005648851394653,-0.0031040916219353676
215,0.19515657424926758,0.016393311321735382,0.009235300123691559
216,0.3534667491912842,-0.009932893328368664,0.0022706142626702785
217,0.44399788975715637,0.0026308796368539333,0.005253342445939779
218,0.43291813135147095,0.00036029767943546176,0.002693497808650136
219,0.4351819157600403,0.0055378819815814495,-0.008312758058309555
220,0.11002354323863983,0.06491019576787949,0.012278462760150433
221,0.4757933020591736,-0.003969558048993349,-0.009388113394379616
222,0.2646337151527405,0.08333292603492737,-0.006505414377897978
223,0.28509587049484253,0.0778554230928421,0.006855875253677368
224,0.6983819007873535,-0.019511710852384567,-0.011060696095228195
225,-0.009839441627264023,-0.155177503824234,0.008510814979672432
226,0.0676916241645813,-0.09112817794084549,0.007083709351718426
227,0.25595593452453613,-0.0422370582818985,-0.014451208524405956
228,0.19437815248966217,0.11749622225761414,0.001383142895065248
229,0.31345051527023315,0.011583738029003143,-0.010969363152980804
230,0.44950005412101746,0.0008321736822836101,0.0005315195303410292
231,0.4297274351119995,-0.0010141398524865508,-0.005831786897033453
232,0.43137118220329285,0.006350996904075146,-0.004284510388970375
233,0.43195071816444397,0.0024189541582018137,-0.010440434329211712
234,0.44547024369239807,0.007714550010859966,-0.005510828457772732
235,0.4302041232585907,-0.004207069054245949,0.013131016865372658
236,0.31771910190582275,0.03174670785665512,0.03617597371339798
237,-0.04037097096443176,0.27240848541259766,0.008682004176080227
238,0.0027822754345834255,0.20424902439117432,-0.014572888612747192
239,0.01563926413655281,0.19607937335968018,0.004549942445009947
240,0.02104990743100643,0.038018520921468735,0.011437957175076008
241,0.03357918560504913,-0.26483291387557983,0.01055560726672411
242,0.027657654136419296,0.09971246868371964,-0.002067270688712597
243,0.01614358276128769,0.1863127201795578,-0.0031445196364074945
244,-0.39988821744918823,0.04241100698709488,-0.002808150602504611
245,0.021280214190483093,0.15321774780750275,-0.025303341448307037
246,-0.08551297336816788,0.08065825700759888,-0.006956437602639198
247,-0.40666159987449646,0.0037057665176689625,0.007879643701016903
248,0.03858824074268341,-0.14388348162174225,-0.005257836543023586
249,-0.37135276198387146,0.011258263140916824,-0.0013644115533679724
250,-0.031720489263534546,-0.08425766229629517,-0.004192950204014778
251,-0.4741881191730499,0.003682824783027172,-0.005441291257739067
252,-0.34870922565460205,0.023888684809207916,0.014025917276740074
253,-0.3435876965522766,-0.004504875745624304,0.0028630623128265142
254,-0.2549575865268707,0.03621763736009598,0.010285620577633381
255,0.28014498949050903,0.08768691122531891,0.003287850646302104
256,0.24094709753990173,-0.09408190101385117,0.009610403329133987
257,0.02224067598581314,-0.16116128861904144,0.005942561198025942
258,0.4614596962928772,0.011937852948904037,-0.004532665014266968
259,0.029012439772486687,0.1412270963191986,-0.019586369395256042
260,0.45195233821868896,-0.004803221672773361,-0.019563324749469757
261,0.01489771157503128,0.13898305594921112,0.0005393482861109078
262,0.39180999994277954,-0.03683774545788765,0.007442302070558071
263,0.0374535508453846,0.11791405081748962,-0.00714216660708189
264,0.4025700092315674,-0.007747778203338385,0.004655355587601662
265,0.11483101546764374,0.062098197638988495,0.0032732270192354918
266,0.3651044964790344,-0.005544697865843773,-0.004590820055454969
267,0.3135094940662384,0.02901378460228443,-0.022589243948459625
268,0.09862512350082397,0.08489959686994553,0.007439026143401861
269,0.48047810792922974,0.004295509308576584,-0.013261809013783932
270,0.3774689733982086,0.013366539031267166,-0.011177372187376022
271,0.38779982924461365,0.0065670013427734375,0.000701559183653444
272,0.22970014810562134,-0.006962363608181477,-9.267039422411472e-05
273,0.3254081606864929,0.07945825159549713,-0.018699869513511658
274,0.3131590187549591,0.0639837235212326,-0.0068833171389997005
275,0.2465246617794037,-0.08311107009649277,-0.008690549992024899
276,-0.011796388775110245,0.003474998753517866,-0.0017558436375111341
277,0.24240772426128387,0.03291916474699974,0.007649983279407024
278,0.4563710391521454,-0.00022368099598679692,-0.005266370251774788
279,0.38976791501045227,0.0033189174719154835,-0.008416828699409962
280,0.4189511835575104,0.006827179342508316,-0.01568315178155899
281,0.3852851390838623,0.006304670125246048,-0.010658067651093006
282,0.321696013212204,-0.042029622942209244,0.012693614698946476
283,0.04840729758143425,-0.15885119140148163,-0.023954734206199646
284,0.8577346801757812,0.020900718867778778,-0.01934986189007759
285,0.7148234844207764,0.02998979389667511,-0.0016567118000239134
286,0.017760317772626877,0.1668131947517395,0.0032339158933609724
287,0.18262678384780884,0.022872433066368103,0.0037952063139528036
288,0.4542522728443146,0.004613339435309172,-0.0051817274652421474
289,0.42738714814186096,-0.00034908647648990154,-0.005812591873109341
290,0.43891632556915283,-0.0037918451707810163,-0.010596289299428463
291,0.42767420411109924,0.00365780433639884,-0.017351994290947914
292,0.4058851897716522,-0.010387357324361801,0.00603119470179081
293,0.018940117210149765,-0.12911199033260345,0.01588824950158596
294,0.4257500469684601,0.010174020193517208,-0.009193544276058674
295,0.38909730315208435,0.006577557418495417,-0.004312070086598396
296,0.46155810356140137,0.0029110205359756947,0.01581171527504921
297,0.3061712384223938,0.014352918602526188,0.020876776427030563
298,0.14540047943592072,-0.062012337148189545,-0.02305697835981846
299,-0.4654445946216583,-0.004346697125583887,-0.0031235485803335905
300,-0.4626164734363556,-0.0017253891564905643,-0.0043761394917964935
301,-0.43009525537490845,-0.0015983987832441926,0.009610804729163647
302,-0.23578140139579773,0.04226093739271164,-0.017584607005119324
303,-0.2437920719385147,0.04930619150400162,0.011517547070980072
304,-0.44077903032302856,-0.00028267770539969206,-0.02008417621254921
305,-0.44812941551208496,0.0008987015462480485,0.011340259574353695
306,-0.3111356496810913,-0.005848347675055265,-0.012336530722677708
307,-0.2596548795700073,-0.033284991979599,-0.004827818367630243
308,-0.3949213922023773,-0.006475589703768492,0.00493920873850584
309,-0.3479159474372864,-0.07894034683704376,0.02643050253391266
310,0.1007131040096283,-0.19778373837471008,0.002491614781320095
311,0.0240970179438591,-0.2056160718202591,-0.009796135127544403
312,-0.001946652657352388,-0.17232580482959747,0.004414847586303949
313,0.01065676286816597,-0.17963723838329315,0.0026017690543085337
314,0.02514566108584404,-0.20786519348621368,-0.006302002817392349
315,0.014757804572582245,-0.159410297870636,-0.0003557356831151992
316,0.07684716582298279,-0.039735227823257446,0.02795805037021637
317,0.4574374258518219,0.013499229215085506,-0.01356175821274519
318,0.4420788586139679,0.003653230145573616,0.0002775342436507344
319,0.43195316195487976,0.0018682150403037667,-0.007057064212858677
320,0.4382259249687195,0.0064928531646728516,0.008298754692077637
321,0.38277220726013184,-0.004795311950147152,0.007802840322256088
322,0.26373812556266785,-0.017518555745482445,0.006820281967520714
323,0.16544649004936218,-0.0420253612101078,-0.001645406591705978
324,0.2914714515209198,0.07425718009471893,-0.001336237764917314
325,-0.020065639168024063,0.06468185782432556,0.004360679537057877
326,0.19467034935951233,-0.05518804118037224,-0.0029416943434625864
327,0.23211540281772614,0.08838430047035217,-0.009731373749673367
328,0.11130085587501526,0.06172363832592964,0.0044566793367266655
329,0.18548309803009033,-0.08494602143764496,0.0037763062864542007
330,0.25005826354026794,-0.07022204995155334,-0.004369772970676422
331,0.18656283617019653,-0.09046205878257751,-0.002851642668247223
332,0.2586097717285156,-0.06799197942018509,0.007041166536509991
333,-0.010636345483362675,-0.19923879206180573,0.0055975038558244705
334,0.36375197768211365,0.007756709586828947,-0.01406117808073759
335,0.05175815150141716,-0.12044958025217056,0.0059723262675106525
336,0.324085533618927,-0.05259518697857857,-0.008930358104407787
337,0.26397255063056946,-0.04031280428171158,0.01628522202372551
338,0.4438049793243408,0.012659937143325806,0.003926477860659361
339,0.26680347323417664,-0.011311717331409454,-0.01606377400457859
340,0.43676719069480896,-0.00960097648203373,-0.005007637199014425
341,0.43314361572265625,-0.003997301682829857,-0.002016749233007431
342,0.431062787771225,-0.004474522080272436,-0.001953994622454047
343,0.2480911761522293,-0.08103660494089127,-0.0011662330944091082
344,0.043935418128967285,-0.17349646985530853,-0.009361401200294495
345,0.8204166889190674,0.020896784961223602,-0.023447787389159203
346,0.6264209151268005,0.02069845236837864,-0.003393867053091526
347,0.04383581504225731,0.12113066762685776,0.00969531387090683
348,0.4106760025024414,-0.006188882049173117,-0.004351471550762653
349,0.4247397184371948,-0.00038724637124687433,-0.01684761792421341
350,0.2012648582458496,0.06609044224023819,0.004910705611109734
351,0.38093727827072144,0.006019290536642075,-0.008435815572738647
352,0.39098599553108215,0.0016425377689301968,0.0027607304509729147
353,0.43911921977996826,0.0024540408048778772,-0.013431795872747898
354,0.364054799079895,-0.007001101970672607,0.008176587522029877
355,0.41718605160713196,0.004635509569197893,-0.0017508381279185414
356,0.389700323343277,-0.0060933660715818405,-0.0024526941124349833
357,0.025922128930687904,-0.059726644307374954,0.007301357574760914
358,0.20972709357738495,-0.0436868891119957,-0.002981755184009671
359,-0.005578505806624889,0.010027660988271236,0.005459135863929987
360,0.09169075638055801,0.09759616106748581,-0.019511038437485695
361,0.2736171782016754,-0.03328694775700569,0.0019764238968491554
362,0.4251006841659546,0.004489099606871605,0.00515938363969326
363,0.35701271891593933,-0.00433429516851902,-0.00976924505084753
364,0.36395442485809326,-0.005161516834050417,-0.002615679521113634
365,0.3425183594226837,-0.009955210611224174,0.001263512414880097
366,0.4375697672367096,-0.004767059348523617,0.0002161181764677167
367,0.4088114798069,0.0005857048672623932,-0.004559109918773174
368,0.4329080283641815,-0.004273469094187021,-0.0009968761587515473
369,0.14117778837680817,0.11579330265522003,0.004557706881314516
370,0.1880408227443695,0.031135819852352142,0.006945853121578693
371,0.34160247445106506,-0.051518503576517105,-0.009203407913446426
372,-0.03718293830752373,-0.054537564516067505,0.005361527670174837
373,0.042721737176179886,0.227423757314682,0.015825174748897552
374,0.15699732303619385,0.03960144892334938,-0.0057995920069515705
375,0.20074623823165894,0.04408767819404602,0.003825652878731489
376,0.30257344245910645,0.03854377195239067,0.0075325327925384045
377,0.16414469480514526,0.046011894941329956,0.02301068976521492
378,0.3948681652545929,-0.006383213214576244,-0.005807898007333279
379,0.14475613832473755,0.11802134662866592,0.023470690473914146
380,-0.027438603341579437,0.231528639793396,-0.01826564036309719
381,-0.3468742072582245,0.03946809098124504,0.01064707525074482
382,-0.15115207433700562,0.0501604788005352,-0.001749452669173479
383,-0.22904559969902039,0.05786403641104698,0.012802328914403915
384,-0.05010802298784256,0.15017789602279663,-0.02189590409398079
385,-0.23480525612831116,0.04600305110216141,-0.02151588350534439
386,-0.16306842863559723,0.063160240650177,-0.0020585472229868174
387,-0.23458944261074066,0.048192113637924194,0.0009003305458463728
388,-0.34059321880340576,0.01422579400241375,-0.003639115020632744
389,-0.06464357674121857,0.055249013006687164,0.004685711115598679
390,-0.46008023619651794,0.005025031045079231,0.005186346359550953
391,-0.4291985034942627,0.0009660549694672227,0.001269603963010013
392,-0.4228936433792114,-0.0014069199096411467,-0.0006959224701859057
393,-0.4373278319835663,0.0026378054171800613,-0.0058132619597017765
394,-0.32690903544425964,-0.007320545148104429,-0.0023371390998363495
395,-0.18550239503383636,-0.016870534047484398,0.001006012549623847
396,-0.3017541766166687,0.07823152095079422,0.00082971720257774
397,0.07535875588655472,0.21895769238471985,-0.006538370158523321
398,0.03939584642648697,0.21576471626758575,0.004526027012616396
399,0.027513980865478516,0.04973404482007027,0.0037544644437730312
400,0.0170154869556427,-0.2463293820619583,-0.0028541414067149162
401,-0.026360338553786278,-0.1719597429037094,-0.001103077782317996
402,-0.3918641209602356,-0.006747051607817411,0.005448003299534321
403,-0.08975324779748917,-0.07486540079116821,-0.002030509291216731
404,-0.4805065989494324,0.00022800681472290307,0.007072610780596733
405,-0.3887167274951935,0.009150114841759205,-0.0011541101848706603
406,-0.44634950160980225,0.004355994053184986,0.004865345545113087
407,-0.44171249866485596,0.0005541740101762116,-2.873367520805914e-06
408,-0.43520697951316833,0.0050850920379161835,-0.011775138787925243
409,-0.43766507506370544,-0.0025307517498731613,0.009549546986818314
410,-0.16037333011627197,-0.101783387362957,0.005450977478176355
411,0.07616650313138962,-0.1970292031764984,-0.006951207295060158
412,-0.19986841082572937,-0.013253433629870415,0.003799191676080227
413,-0.24398590624332428,0.12290450185537338,-0.0005903946002945304
414,0.056555457413196564,0.2069883495569229,0.004408514592796564
415,-0.15145735442638397,0.06085673347115517,-0.004541916772723198
416,-0.4678304195404053,-0.0059531317092478275,0.008268160745501518
417,-0.4484390318393707,-0.003691887017339468,0.00022026404622010887
418,-0.4639933407306671,0.003626177553087473,0.0029225230682641268
419,-0.27115654945373535,-0.014931827783584595,-0.0011255410499870777
420,-0.07665351033210754,-0.07443183660507202,0.01264872681349516
421,-0.4676145613193512,-0.0063743009231984615,-0.001984224421903491
422,-0.4194244146347046,-0.007383662275969982,-0.0027030273340642452
423,-0.2274397611618042,-0.1101851537823677,-0.003597301198169589
424,0.07961316406726837,-0.10857179015874863,-0.0012821912532672286
425,-0.015172603540122509,-0.09290791302919388,0.0014907247386872768
426,-0.017616188153624535,-0.17954061925411224,-0.011531115509569645
427,-0.4157642424106598,0.019494561478495598,0.018524862825870514
428,-0.43359071016311646,-0.013712707906961441,-0.012648697011172771
429,-0.2436404675245285,-0.08590934425592422,0.011199556291103363
430,0.005788144655525684,-0.13160204887390137,-0.0006990183610469103
431,-0.4322887063026428,0.006809707265347242,0.006615424528717995
432,0.05763624235987663,0.15080007910728455,-0.0008978249970823526
433,-0.3735886812210083,0.0037637583445757627,0.00022856731084175408
434,0.023922352120280266,0.1038527861237526,0.001342624775134027
435,-0.40663689374923706,1.5534535123151727e-05,0.00036949568311683834
436,-0.06651660054922104,0.05406033992767334,0.0017659551231190562
437,-0.4820067882537842,0.008141054771840572,0.013311607763171196
438,-0.04422127828001976,0.08265723288059235,-0.0009307484142482281
439,-0.29680418968200684,0.02809903584420681,0.0025124968960881233
440,-0.143909752368927,0.06732100248336792,0.02008305862545967
441,-0.275644451379776,0.0029187386389821768,0.015640240162611008
442,-0.4326312243938446,0.005860079545527697,-0.0029268956277519464
443,-0.3742850422859192,0.011928255669772625,0.006004874594509602
444,-0.2869172990322113,0.009198728017508984,-0.0037821130827069283
445,-0.12743765115737915,0.0668506845831871,-0.004279549233615398
446,-0.3005327880382538,-0.01945212297141552,0.0030135440174490213
447,-0.16388428211212158,-0.046951550990343094,-0.0005214840057305992
448,-0.41116562485694885,-0.009683627635240555,-0.0033061308786273003
449,-0.18085536360740662,-0.04927236586809158,-0.001972195692360401
450,-0.4612397253513336,0.0004123623948544264,-0.0005766174290329218
451,-0.43488362431526184,-0.002209074329584837,0.004116653930395842
452,-0.43259820342063904,-0.0042928108014166355,-0.007502096705138683
